0 Image_num X Y
0 4494 203.659 121.928
0 4495 202.401 120.867
0 4496 201.749 121.297
0 4497 201.971 121.062
0 4498 202.931 124.448
0 4499 203.126 125.148
0 4500 202.293 123.67
0 4501 200.664 125.172
0 4511 202.939 129.728
0 4512 200.96 129.353
0 4513 199.809 127.301
0 4514 199.338 128.538
0 4515 198.397 127.949
0 4516 196.926 123.963
0 4517 195.674 120.393
0 4518 196.037 121.207
0 4519 195.441 120.191
0 4520 188.533 118.766
0 4521 187.896 120.679
0 4522 189.029 121.493
0 4523 191.215 123.519
0 4524 192.824 125.101
0 4525 194.351 125.843
0 4554 198.066 127.588
0 4555 210.566 116.74
0 4556 208.182 118.515
0 4557 206.487 119.24
0 4558 207.0 121.0
0 4559 206.423 120.642
0 4560 205.564 118.677
0 4591 240.131 107.948
0 4592 224.048 114.241
0 4593 212.015 119.579
0 4594 204.943 121.674
0 4595 199.882 122.701
0 4596 197.229 125.914
0 4603 194.872 123.801
0 4604 195.576 122.476
0 4605 196.058 123.964
0 4606 194.144 126.866
0 4636 197.529 121.676
0 4637 198.051 122.088
0 4638 194.103 122.661
0 4639 186.556 123.385
0 4640 186.699 121.382
0 4641 188.066 120.738
0 4642 188.63 121.245
0 4643 187.912 121.404
0 4644 189.086 122.379
0 10707 246.852 110.181
0 10708 238.011 112.393
0 10709 222.87 116.65
0 10710 213.777 118.029
0 10711 207.113 118.585
0 10712 201.032 118.932
0 10713 197.0 118.768
0 10714 194.987 117.674
0 10715 193.278 119.739
0 10716 192.742 121.52
0 10717 193.079 120.325
0 10718 192.629 119.598
0 10719 192.615 121.937
0 10720 186.043 124.333
0 10723 188.865 126.837
0 10724 193.725 125.251
0 10725 197.134 124.931
0 10726 199.623 125.104
0 10727 201.109 124.945
0 10728 195.063 123.712
0 10729 195.435 124.762
0 10730 195.256 125.031
0 10731 195.514 124.189
0 10732 194.996 125.677
0 10733 192.593 126.15
0 10734 216.439 122.371
0 10735 219.815 120.439
0 10736 214.227 121.659
0 10737 209.917 124.176
0 10738 205.963 123.935
0 10739 203.806 122.627
0 10740 204.759 122.884
0 10741 206.298 122.53
0 10742 205.539 122.018
0 10743 204.093 119.361
0 10744 203.455 119.164
0 10745 202.967 118.893
0 10746 202.208 116.557
0 10747 202.208 116.557
0 10748 202.4 117.0
0 10749 202.752 117.371
0 10750 200.093 117.542
0 10751 200.476 118.39
0 10752 200.427 118.739
0 10753 200.114 119.052
0 10754 200.038 118.483
0 10755 200.0 118.419
0 10756 199.953 118.717
0 10757 199.743 119.019
0 10758 199.665 118.325
0 10759 199.417 117.961
0 10760 199.623 118.087
0 10761 193.18 119.244
0 10762 194.113 119.679
0 10763 194.922 118.986
0 10764 195.907 119.028
0 10765 196.919 118.654
0 10766 196.922 119.014
0 10767 195.854 120.0
0 10768 194.697 120.706
0 10769 194.018 120.578
0 10770 194.054 120.1
0 10771 210.028 115.859
0 10772 208.981 117.682
0 10773 207.536 117.768
0 10774 206.0 117.642
0 10775 205.093 118.87
0 10776 204.498 118.939
0 10777 203.777 118.149
0 10778 203.244 117.244
0 10779 203.818 118.209
0 10780 203.809 118.782
0 10781 204.129 118.387
0 10782 205.167 117.774
0 10783 183.806 124.627
0 10784 186.571 124.783
0 10785 190.722 123.383
0 10786 194.265 123.242
0 10787 197.0 123.135
0 10788 199.455 122.375
0 10789 201.076 122.126
0 10790 201.87 122.583
0 10791 201.077 121.149
0 10792 201.435 120.762
0 10793 202.072 121.566
0 10794 203.28 121.822
0 10795 203.854 120.721
0 10799 104.072 121.267
0 10801 104.183 126.419
0 10806 95.101 127.278
0 10807 97.939 127.502
0 10812 90.529 135.345
0 10813 86.41 140.62
0 10814 90.199 142.45
0 10815 95.145 143.245
0 10816 98.494 143.506
0 10817 100.537 144.61
0 10818 92.137 146.556
0 10819 96.448 147.776
0 10820 99.352 146.336
0 10821 100.672 146.633
0 10822 102.522 147.17
0 10828 269.161 119.299
0 10831 230.043 128.087
0 10832 215.223 126.116
0 10833 207.114 131.579
0 10834 205.311 130.793
0 10835 208.194 124.636
0 10836 218.025 125.72
0 10837 226.345 126.445
0 10838 223.557 128.0
0 10839 221.57 129.89
0 10840 220.261 129.774
0 10841 217.6 128.187
0 10842 220.321 126.446
0 10843 225.759 124.196
0 10844 206.049 128.683
0 10845 207.342 129.128
0 10846 212.077 127.41
0 10847 216.791 125.966
0 10848 220.769 125.294
0 10852 112.362 115.481
0 10854 97.581 128.79
0 10855 92.909 136.893
0 10856 90.725 139.187
0 10857 98.879 135.523
0 10861 94.565 149.957
0 10862 95.749 150.007
0 10863 97.675 148.078
0 10864 99.521 147.035
0 10865 101.239 147.775
0 10866 100.482 148.135
0 10867 89.729 156.536
0 10868 89.555 159.258
0 10869 91.475 159.44
0 10870 92.147 161.102
0 10871 92.28 161.294
0 10872 93.603 161.303
0 10873 94.297 160.986
0 10874 93.881 159.727
0 10875 93.129 160.69
0 10876 92.273 160.799
0 10877 92.577 158.268
0 10878 93.055 159.614
0 10879 92.049 159.901
0 10880 94.377 156.89
0 10881 94.243 157.597
0 10882 92.484 158.9
0 10883 92.351 158.873
0 10884 93.78 158.852
0 10885 93.366 156.704
0 10886 95.788 155.788
0 10887 100.136 153.234
0 10888 98.233 152.453
0 10889 97.96 152.879
0 10890 96.341 150.751
0 10891 91.966 147.083
0 10898 264.565 124.81
0 10899 246.659 127.529
0 10900 230.929 130.543
0 10901 223.347 129.771
0 10902 215.701 128.968
0 10903 211.197 131.217
0 10904 228.125 129.367
0 10905 231.52 129.358
0 10906 226.465 130.735
0 10907 224.281 130.517
0 10908 219.336 131.145
0 10909 214.903 131.807
0 10910 214.616 129.627
0 10911 213.425 130.559
0 10912 210.414 133.211
0 10913 210.71 133.412
0 10914 224.442 123.681
0 10915 222.684 125.29
0 10916 222.33 126.861
0 10917 222.035 124.218
0 10918 220.795 125.872
0 10919 220.342 127.868
0 10920 221.478 127.322
0 10921 220.803 125.821
0 10922 221.0 124.865
0 10923 226.229 122.467
0 10924 223.636 122.926
0 10925 220.75 123.767
0 10926 220.0 122.3
0 10927 218.316 122.018
0 10928 215.397 123.163
0 10929 215.038 121.115
0 10930 215.588 120.12
0 10931 214.929 120.025
0 10932 215.776 120.621
0 10933 217.064 119.708
0 10934 197.247 122.843
0 10935 197.377 123.689
0 10936 201.7 121.492
0 10937 204.684 121.89
0 10938 206.519 122.749
0 10939 209.03 122.255
0 10940 209.637 122.363
0 10941 209.751 123.934
0 10942 211.418 123.181
0 10943 212.966 121.916
0 10944 219.427 122.326
0 10945 218.277 121.83
0 10946 217.661 121.505
0 10947 216.524 122.4
0 10948 216.329 123.627
0 10949 216.685 121.0
0 10950 231.57 119.94
0 10951 229.722 120.746
0 10952 227.214 120.379
0 10953 225.722 118.746
0 10954 226.051 117.758
0 10955 218.08 116.905
0 10964 88.744 143.032
0 10965 84.87 146.878
0 10966 90.216 143.487
0 10967 101.03 136.582
0 10970 94.433 150.707
0 10971 96.654 153.426
0 10972 96.888 152.239
0 10973 97.679 153.737
0 10974 99.799 154.609
0 10975 101.704 151.884
0 10976 87.585 157.668
0 10977 84.845 163.132
0 10978 88.301 158.699
0 10979 91.513 157.131
0 10980 93.193 156.289
0 10981 94.948 156.452
0 10982 96.424 157.914
0 10983 95.604 156.734
0 10984 85.407 161.376
0 10985 86.264 161.419
0 10986 87.534 158.947
0 10987 88.854 159.798
0 10988 89.833 161.258
0 10989 90.866 158.672
0 10990 86.627 162.03
0 10991 86.821 161.739
0 10992 87.145 161.398
0 10993 88.278 161.231
0 10994 88.19 161.714
0 10995 88.435 161.014
0 10996 88.949 161.891
0 10997 89.155 160.729
0 10998 88.94 159.032
0 10999 87.072 162.377
0 11000 86.683 161.396
0 11001 86.434 159.274
0 11002 86.803 160.307
0 11003 86.628 159.796
0 11004 86.787 158.316
0 11005 86.431 159.255
0 11006 85.956 157.875
0 11007 85.804 159.065
0 11008 85.223 158.879
0 11009 84.908 158.472
0 11010 85.114 159.247
0 11011 84.476 157.89
0 11012 84.726 159.963
0 11013 83.139 157.321
0 11014 83.279 161.794
0 11015 84.269 158.473
0 11016 83.217 156.819
0 11017 84.182 156.336
0 11018 84.051 157.116
0 11019 83.025 156.807
0 11020 83.475 157.417
0 11021 83.589 156.993
0 11022 83.324 156.945
0 11023 83.324 155.75
0 11024 83.072 155.283
0 11025 83.319 156.265
0 11026 84.094 155.913
0 11027 82.115 156.806
0 11028 82.212 155.978
0 11029 82.212 154.081
0 11030 83.037 154.59
0 11031 83.348 155.568
0 11032 82.921 156.835
0 11033 82.136 157.307
0 11034 82.721 155.779
0 11035 82.908 154.472
0 11036 82.804 155.261
0 11037 82.846 154.507
0 11038 82.996 153.469
0 11039 81.919 155.802
0 11040 81.489 158.835
0 11041 82.17 153.622
0 11042 82.433 156.321
0 11043 82.319 157.181
0 11044 81.616 156.58
0 11045 83.676 156.066
0 11046 84.029 155.362
0 11047 82.816 153.408
0 11048 82.691 156.331
0 11049 81.161 157.044
0 11050 82.109 157.297
0 11051 82.27 157.601
0 11052 81.9 155.491
0 11053 83.105 155.235
0 11054 82.185 156.441
0 11055 83.142 153.942
0 11056 83.365 152.39
0 11057 82.769 155.046
0 11058 83.329 154.108
0 11059 84.135 154.171
0 11060 83.807 154.986
0 11061 83.857 155.929
0 11062 83.83 154.325
0 11063 83.649 157.242
0 11064 83.552 156.867
0 11065 84.23 154.578
0 11066 84.132 155.422
0 11067 84.079 154.122
0 11068 92.601 150.608
0 11071 98.739 152.38
0 11072 96.634 152.538
0 11073 94.801 149.794
0 11074 94.007 151.872
0 11075 92.626 153.146
0 11083 261.362 118.338
0 11084 270.684 121.529
0 11088 274.392 135.824
0 11089 279.13 137.109
0 11090 258.982 137.679
0 11091 239.482 137.436
0 11092 228.389 139.572
0 11093 221.106 139.902
0 11094 218.031 139.877
0 11095 215.838 138.969
0 11096 214.992 136.606
0 11097 219.64 130.892
0 11098 231.623 123.426
0 11099 228.972 121.028
0 11100 227.615 118.695
0 11101 227.907 117.028
0 11102 227.887 116.896
0 11103 227.57 115.95
0 11104 227.113 115.897
0 11105 226.949 115.633
0 11106 227.0 116.0
0 11107 227.045 117.457
0 11108 227.645 117.898
0 11109 228.01 118.22
0 11110 221.036 116.072
0 11111 221.289 115.198
0 11112 221.695 114.739
0 11113 221.73 115.09
0 11114 221.138 114.964
0 11115 229.894 110.201
0 11116 233.626 108.253
0 11117 233.081 109.978
0 11118 230.87 106.587
0 11119 231.021 106.691
0 11120 230.905 107.979
0 11121 231.677 107.72
0 11122 231.63 107.478
0 11123 232.22 107.165
0 11124 237.74 111.26
0 11125 241.29 118.984
0 11126 241.374 117.978
0 11127 241.0 117.473
0 11128 241.162 116.86
0 11129 240.136 116.136
0 11130 239.92 116.366
0 11131 240.35 115.537
0 11132 240.241 115.023
0 11133 235.327 110.598
0 11134 224.76 115.732
0 11135 224.961 115.867
0 11136 225.528 116.18
0 11137 226.48 115.81
0 11138 227.64 115.82
0 11139 228.611 115.544
0 11140 229.296 115.296
0 11141 224.755 114.33
0 11142 225.043 114.849
0 11143 226.22 113.945
0 11144 226.034 113.775
0 11145 226.514 115.196
0 11146 229.12 113.783
0 11147 231.0 114.0
0 11153 114.429 119.41
0 11154 109.888 120.521
0 11156 98.667 138.64
0 11157 89.721 140.036
0 11158 87.531 143.407
0 11159 93.54 141.274
0 11160 96.202 139.706
0 11161 99.701 140.929
0 11162 101.333 144.618
0 11163 88.498 153.443
0 11164 86.332 157.303
0 11165 87.8 156.0
0 11166 89.097 155.895
0 11167 90.806 156.694
0 11168 92.137 155.719
0 11169 92.929 156.778
0 11170 93.383 157.328
0 11171 93.283 156.307
0 11172 93.399 155.415
0 11173 87.404 157.641
0 11174 87.762 157.443
0 11175 88.237 157.151
0 11176 87.78 156.919
0 11177 87.618 158.143
0 11178 87.121 157.387
0 11179 86.861 156.765
0 11180 87.363 156.718
0 11181 87.145 155.976
0 11182 86.659 156.839
0 11183 86.48 157.102
0 11184 87.082 156.77
0 11185 87.265 155.492
0 11186 86.712 155.992
0 11187 86.243 156.357
0 11188 88.86 154.151
0 11189 88.689 154.417
0 11190 88.447 154.008
0 11191 87.97 154.216
0 11192 87.369 153.65
0 11193 87.761 153.925
0 11194 87.158 153.429
0 11195 87.285 153.559
0 11196 87.031 153.13
0 11197 88.74 152.229
0 11198 88.469 152.477
0 11199 87.837 151.79
0 11200 87.414 152.172
0 11201 87.385 152.254
0 11202 87.32 153.094
0 11203 88.095 152.332
0 11204 89.655 151.067
0 11205 88.769 150.515
0 11206 88.371 150.425
0 11207 88.0 151.0
0 11208 87.576 150.965
0 11209 87.523 151.242
0 11210 87.369 151.65
0 11211 87.592 151.247
0 11212 87.446 151.5
0 11213 86.976 151.724
0 11214 87.0 150.0
0 11215 86.761 150.91
0 11216 86.83 151.478
0 11217 86.664 151.376
0 11218 86.358 150.553
0 11219 86.604 150.125
0 11220 86.594 149.398
0 11221 86.741 149.052
0 11222 86.161 149.685
0 11223 86.22 149.431
0 11224 83.801 151.426
0 11225 83.723 152.474
0 11226 83.906 151.772
0 11227 83.695 151.695
0 11228 83.479 151.556
0 11229 84.087 152.26
0 11230 83.843 151.749
0 11231 84.213 151.992
0 11232 84.256 152.597
0 11233 84.651 152.176
0 11234 84.837 151.822
0 11235 84.92 152.828
0 11236 85.163 152.178
0 11237 85.272 151.755
0 11238 85.572 152.973
0 11239 85.195 152.289
0 11240 85.731 152.154
0 11241 85.304 152.427
0 11242 82.251 153.012
0 11243 82.456 153.024
0 11244 82.693 152.898
0 11245 82.98 152.395
0 11246 83.304 152.427
0 11247 83.134 152.346
0 11248 83.12 152.616
0 11249 83.299 152.354
0 11250 83.655 151.757
0 11251 83.534 152.0
0 11252 83.952 151.498
0 11253 84.145 151.253
0 11254 84.185 151.048
0 11255 84.617 150.664
0 11256 84.638 149.868
0 11257 84.846 150.126
0 11258 88.397 146.746
0 11263 263.301 109.432
0 11264 272.356 115.287
0 11313 187.333 125.248
0 11317 100.504 130.816
0 11318 93.357 136.486
0 11319 88.295 141.745
0 11320 85.016 146.856
0 11321 89.149 145.977
0 11322 93.858 141.582
0 11323 97.065 141.232
0 11324 98.086 144.064
0 11325 85.437 153.615
0 11326 84.974 157.599
0 11327 86.903 155.746
0 11328 88.258 155.956
0 11329 89.176 157.051
0 11330 90.901 157.436
0 11331 92.672 155.572
0 11332 87.0 158.0
0 11333 86.891 159.834
0 11334 87.545 158.227
0 11335 87.946 158.72
0 11336 87.54 157.985
0 11337 87.405 157.023
0 11338 87.64 156.398
0 11339 87.194 156.464
0 11340 86.901 156.504
0 11341 86.823 156.731
0 11342 86.741 156.633
0 11343 86.364 155.062
0 11344 86.6 155.977
0 11345 85.853 156.016
0 11346 85.945 155.153
0 11347 85.676 155.598
0 11348 85.45 154.682
0 11349 86.452 154.613
0 11350 88.462 154.523
0 11351 87.719 154.403
0 11352 88.519 154.435
0 11353 87.779 153.595
0 11354 88.489 154.203
0 11355 88.045 153.53
0 11356 88.654 152.479
0 11357 86.692 153.62
0 11358 83.792 155.012
0 11359 84.472 154.067
0 11360 84.219 154.091
0 11361 84.262 154.454
0 11362 84.464 153.551
0 11363 84.981 152.798
0 11364 84.742 153.568
0 11365 81.655 155.302
0 11366 82.088 154.968
0 11367 82.183 155.516
0 11368 82.213 155.417
0 11369 82.141 154.549
0 11370 82.402 154.494
0 11371 82.55 155.357
0 11372 82.631 154.669
0 11373 83.053 154.386
0 11374 81.612 155.457
0 11375 82.008 154.852
0 11376 82.078 155.242
0 11377 81.729 154.76
0 11378 81.961 154.656
0 11379 81.822 154.659
0 11380 81.797 154.492
0 11381 81.854 153.892
0 11382 82.898 153.543
0 11383 84.625 152.865
0 11384 84.624 152.403
0 11385 84.88 152.526
0 11386 84.649 152.466
0 11387 84.865 151.884
0 11388 84.992 152.267
0 11389 84.832 152.137
0 11390 85.369 151.65
0 11391 85.0 151.794
0 11392 84.812 151.985
0 11393 84.915 150.9
0 11394 84.962 150.374
0 11395 84.981 151.264
0 11396 88.4 148.115
0 11397 88.333 148.488
0 11398 87.471 149.563
0 11399 87.315 149.215
0 11400 87.231 148.646
0 11401 87.231 148.646
0 11402 87.244 149.275
0 11403 86.764 150.255
0 11404 86.561 150.439
0 11405 86.158 150.526
0 11406 85.895 150.534
0 11407 85.12 150.609
0 11408 92.207 147.696
0 11409 91.004 148.302
0 11410 90.74 148.181
0 11411 90.343 148.388
0 11412 90.11 148.132
0 11413 89.45 147.881
0 11414 89.341 148.18
0 11415 88.908 148.472
0 11416 89.184 148.713
0 11417 85.23 150.519
0 11418 85.09 151.213
0 11419 85.233 152.208
0 11420 85.896 150.948
0 11421 86.173 153.024
0 11422 86.17 151.993
0 11423 86.746 150.155
0 11424 86.77 151.392
0 11425 84.685 153.21
0 11426 84.934 152.63
0 11427 85.151 152.709
0 11428 85.261 151.031
0 11429 85.23 150.608
0 11430 89.112 148.524
0 11431 88.808 148.056
0 11432 89.639 146.514
0 11433 89.622 146.287
0 11434 89.367 146.199
0 11435 88.94 146.035
0 11436 88.474 148.272
0 11442 266.825 113.289
0 11443 274.527 117.307
0 11444 278.337 121.694
0 11445 280.621 124.437
0 11446 262.218 126.736
0 11447 247.777 126.496
0 11448 236.506 130.27
0 11449 228.294 130.815
0 11450 220.0 129.0
0 11451 214.259 130.734
0 11452 211.66 132.397
0 11453 209.18 131.662
0 11454 206.662 133.023
0 11455 194.0 130.763
0 11456 195.738 128.223
0 11457 196.825 128.214
0 11458 198.302 128.452
0 11459 199.904 126.824
0 11460 226.295 122.495
0 11461 231.213 122.54
0 11462 227.722 122.746
0 11463 224.613 124.821
0 11464 221.729 125.394
0 11465 218.481 125.0
0 11466 216.441 126.135
0 11467 213.974 126.052
0 11468 211.038 125.804
0 11469 212.604 127.657
0 11470 211.559 130.814
0 11471 209.852 130.704
0 11472 208.719 129.654
0 11473 207.656 128.943
0 11474 207.526 129.922
0 11475 187.391 129.797
0 11476 189.333 124.193
0 11477 191.039 122.751
0 11478 192.409 125.591
0 11479 192.691 124.538
0 11480 195.014 122.869
0 11481 196.153 121.55
0 11482 196.584 120.119
0 11483 196.018 120.358
0 11484 196.652 120.42
0 11485 197.52 124.08
0 11486 196.33 123.413
0 11487 195.077 120.977
0 11488 195.631 121.946
0 11489 195.213 123.176
0 11490 194.141 122.826
0 11491 195.312 121.842
0 11492 207.257 125.322
0 11493 208.962 127.283
0 11494 208.142 126.578
0 11495 208.198 126.774
0 11496 206.922 127.014
0 11497 205.927 127.826
0 11498 194.938 123.617
0 11499 195.226 123.032
0 11500 195.852 124.685
0 11501 197.566 126.38
0 11502 197.566 126.38
0 11503 198.78 123.623
0 11504 199.345 123.691
0 11505 198.844 125.0
0 11506 211.529 120.529
0 11507 210.306 121.167
0 11508 208.578 123.794
0 11509 207.721 123.096
0 11510 206.828 119.99
0 11511 206.483 120.404
0 11512 205.64 120.66
0 11513 203.766 121.951
0 11514 202.251 120.734
0 11515 201.49 120.587
0 11516 200.828 121.931
0 11517 200.476 121.456
0 11518 200.498 122.029
0 11519 188.0 130.657
0 11520 187.429 129.686
0 11521 187.673 126.894
0 11522 189.135 127.163
0 11523 189.894 127.169
0 11524 189.98 123.118
0 11525 191.961 122.325
0 11526 187.942 123.757
0 11527 189.327 122.844
0 11528 189.991 120.423
0 11529 190.692 120.589
0 11530 191.333 121.108
0 11531 177.37 121.0
0 11532 180.315 119.639
0 11533 183.0 121.0
0 11534 184.977 120.932
0 11535 185.889 119.685
0 11536 186.577 118.763
0 11537 187.843 119.62
0 11538 190.078 119.024
0 11539 191.906 117.418
0 11540 191.877 118.246
0 11541 191.388 117.777
0 11542 191.564 117.232
0 11543 191.034 117.594
0 11544 189.198 117.874
0 11545 187.806 117.932
0 11546 187.514 120.468
0 11547 185.486 121.41
0 11548 182.613 120.67
0 11549 182.143 121.457
0 11550 182.438 122.867
0 11551 205.324 123.849
0 11552 206.828 121.99
0 11553 204.167 120.667
0 11560 186.318 122.065
0 11561 186.33 121.303
0 17749 176.175 107.644
0 17752 262.444 118.384
0 17753 267.747 123.526
0 17754 249.136 124.178
0 17755 230.364 125.595
0 17756 217.863 126.167
0 17757 210.092 125.286
0 17758 209.127 126.979
0 17759 212.286 127.401
0 17760 219.646 126.221
0 17764 107.143 115.243
0 17765 106.327 120.506
0 17775 117.68 122.364
0 17776 163.254 110.262
0 17780 264.0 115.902
0 17781 244.695 117.381
0 17782 222.908 116.142
0 17783 205.428 116.473
0 17784 193.699 116.904
0 17785 185.484 115.208
0 17786 179.671 115.608
0 17787 209.912 114.712
0 17788 212.269 116.396
0 17789 208.0 116.763
0 17790 205.338 113.684
0 17791 202.368 114.684
0 17792 199.48 117.732
0 17793 198.126 118.704
0 17794 211.344 107.168
0 17795 209.409 107.83
0 17796 207.036 108.39
0 17797 207.13 108.016
0 17798 210.154 104.699
0 17799 212.683 105.934
0 17800 214.114 105.439
0 17801 215.17 107.22
0 17802 216.762 108.836
0 17803 180.091 120.821
0 17807 190.065 124.583
0 17808 187.741 125.345
0 17809 188.533 124.126
0 17810 189.285 123.375
0 17811 191.035 125.007
0 17812 192.934 125.149
0 17819 193.072 111.819
0 17820 193.199 110.534
0 17821 194.065 110.975
0 17822 193.222 111.905
0 17823 190.448 112.904
0 17824 214.099 124.367
0 17825 212.0 127.547
0 17826 207.229 130.086
0 17827 203.08 131.603
0 17828 199.746 131.859
0 17829 198.028 132.403
0 17830 195.683 133.197
0 17831 193.553 132.124
0 17832 192.453 131.359
0 17833 212.337 128.22
0 17834 210.881 126.948
0 17835 209.729 126.368
0 17836 208.593 125.171
0 17837 207.931 123.333
0 17838 190.035 126.461
0 17839 180.328 127.351
0 17840 181.13 126.145
0 17841 182.664 125.705
0 17842 183.608 126.725
0 17852 177.594 122.007
0 17854 224.562 128.883
0 17855 216.58 131.0
0 17856 209.794 134.221
0 17857 204.135 135.858
0 17858 200.43 137.125
0 17859 199.154 138.057
0 17863 191.181 134.256
0 17864 191.035 132.597
0 17865 190.54 133.305
0 17866 191.373 131.854
0 17873 177.599 123.486
0 17874 179.553 124.124
0 17875 180.944 124.336
0 17876 178.669 124.413
0 17879 182.975 126.738
0 17880 185.287 127.744
0 17883 190.95 129.809
0 17888 189.343 130.409
0 17889 191.612 128.835
0 17890 179.651 128.163
0 17900 173.136 111.619
0 17906 230.245 121.679
0 17907 222.776 122.082
0 17908 215.969 121.938
0 17909 211.735 122.241
0 17910 208.231 122.522
0 17911 206.55 122.758
0 17912 205.513 122.124
0 17913 198.293 120.914
0 17914 198.669 121.139
0 17915 198.536 122.0
0 17916 197.818 121.6
0 17917 197.158 120.374
0 17918 212.0 120.064
0 17919 211.128 121.456
0 17920 209.794 123.897
0 17921 208.651 124.884
0 17922 206.794 124.656
0 17923 206.265 126.623
0 17924 205.838 127.683
0 17925 204.826 128.154
0 17926 203.809 127.412
0 17927 203.091 126.765
0 17928 197.563 122.72
0 17929 196.426 121.346
0 17930 196.182 119.485
0 17931 196.775 117.721
0 17932 196.879 116.848
0 17933 196.842 115.951
0 17934 206.607 118.486
0 17935 206.247 119.004
0 17936 205.075 119.059
0 17937 204.969 119.22
0 17938 204.425 118.134
0 17939 204.259 118.844
0 17940 204.008 120.263
0 17941 203.333 121.124
0 17942 185.88 116.846
0 17943 185.721 118.728
0 17944 186.029 120.794
0 17945 187.545 120.418
0 17946 188.483 121.242
0 17947 189.457 122.936
0 17948 189.949 124.184
0 17949 198.225 124.942
0 17950 214.292 123.085
0 17951 213.617 123.448
0 17952 212.667 124.876
0 17953 211.409 125.844
0 17954 209.786 125.849
0 17955 207.951 124.074
0 17956 206.745 124.648
0 17957 205.237 125.968
0 17958 202.139 113.525
0 17959 200.846 113.889
0 17960 200.486 114.903
0 17961 199.931 114.981
0 17962 199.597 114.062
0 17963 199.749 114.236
0 17964 199.359 114.588
0 17965 189.748 118.489
0 17966 190.124 119.931
0 17967 192.0 121.154
0 17968 193.655 120.584
0 17969 194.251 119.144
0 17970 195.069 119.418
0 17971 208.797 110.924
0 17972 208.805 111.95
0 17973 207.498 113.393
0 17974 206.551 115.717
0 17975 205.426 115.541
0 17976 204.604 114.376
0 17977 206.855 114.705
0 17978 206.132 115.531
0 17979 205.565 115.029
0 17980 198.201 118.965
0 17981 198.17 119.691
0 17982 198.113 119.376
0 17983 197.838 118.269
0 17984 197.377 117.704
0 17985 196.286 119.614
0 17986 195.418 117.418
0 17987 194.357 116.674
0 17988 201.445 112.041
0 17989 200.957 112.778
0 17990 199.875 112.164
0 17991 198.557 112.748
0 17992 197.475 114.958
0 17993 196.403 114.662
0 17994 195.481 114.702
0 17995 194.644 115.409
0 17996 194.294 115.54
0 17997 193.697 115.417
0 17998 193.0 115.0
0 17999 192.614 115.811
0 18000 192.524 116.727
0 18001 191.713 116.044
0 18002 186.83 121.661
0 18003 186.496 122.312
0 18004 186.399 122.384
0 18005 186.165 121.604
0 18006 186.453 123.058
0 18007 186.705 123.079
0 18008 183.594 118.854
0 18009 183.964 120.895
0 18010 183.971 121.564
0 18011 184.582 121.229
0 18012 185.531 120.744
0 18013 186.475 118.844
0 18014 187.324 118.518
0 18015 181.933 117.889
0 18016 182.949 115.169
0 18017 183.993 117.296
0 18018 185.278 115.386
0 18019 186.125 113.985
0 18020 186.559 115.257
0 18021 187.567 113.687
0 18022 188.548 112.141
0 18023 189.251 115.401
0 18024 188.959 115.521
0 18025 189.218 113.767
0 18026 189.682 113.121
0 18027 188.102 117.029
0 18028 188.037 116.493
0 18029 188.164 113.234
0 18030 188.263 113.602
0 18031 188.118 117.151
0 18032 187.588 117.853
0 18033 185.941 116.729
0 18037 184.483 119.426
0 18038 184.906 120.345
0 18039 185.152 120.528
0 18040 185.651 120.714
0 18041 185.898 122.971
0 18042 186.0 124.13
0 18043 199.62 116.522
0 18044 204.165 115.872
0 18045 202.022 117.063
0 18046 199.543 116.839
0 18047 198.023 115.511
0 18048 197.218 116.989
0 18049 195.169 117.059
0 18050 193.701 117.409
0 18051 194.039 117.508
0 18052 194.482 118.179
0 18053 195.518 120.288
0 18054 196.071 118.98
0 18055 197.0 117.133
0 18056 197.577 118.608
0 18057 197.817 119.293
0 18058 199.0 118.946
0 18059 200.469 117.423
0 18060 181.794 122.947
0 18061 184.053 119.582
0 18062 186.754 119.09
0 18063 189.67 119.618
0 18064 191.477 117.123
0 18065 192.162 113.731
0 18066 192.682 116.583
0 18067 194.336 120.898
0 18068 195.704 121.877
0 18069 196.125 123.051
0 18070 196.58 123.316
0 18071 196.85 123.934
0 18072 196.271 124.88
0 18073 195.692 124.414
0 18074 195.397 122.496
0 18075 194.294 119.366
0 18076 194.173 117.937
0 18077 194.055 117.281
0 18078 194.271 116.0
0 18079 194.247 116.088
0 18080 194.677 116.677
0 18081 194.271 116.0
0 18082 194.408 115.568
0 18083 195.193 115.819
0 18084 197.837 114.319
0 18085 196.786 113.16
0 18086 196.352 113.379
0 18087 196.409 113.961
0 18088 195.548 113.54
0 18089 194.271 112.0
0 18090 193.086 113.008
0 18091 190.584 116.104
0 18092 189.866 115.378
0 18093 189.202 113.887
0 18094 219.222 105.364
0 18095 218.313 105.783
0 18096 215.598 105.718
0 18097 213.093 105.322
0 18098 210.868 105.661
0 18099 210.058 105.542
0 18100 209.716 100.612
0 18101 209.786 100.991
0 18102 210.8 102.783
0 18103 212.619 103.161
0 18104 213.817 101.209
0 18105 178.927 114.595
0 18106 180.471 117.236
0 18107 185.254 116.085
0 18108 189.705 114.124
0 18109 193.927 111.806
0 18110 198.221 112.943
0 18111 202.281 112.125
0 18112 188.646 113.668
0 18116 105.339 138.837
0 18132 166.144 119.414
0 18136 244.66 118.387
0 18138 220.085 121.102
0 18139 210.988 121.526
0 18140 203.799 121.498
